feat_price,feat_diagonalainch,feat_iesiresunetrms,feat_smarttv,feat_imaginehd,profile_budget_tier,profile_home_cinema,profile_smart_streaming,profile_budget_tv,profile_gaming_tv,target_score
0.7903511864908158,0.6283783783783784,0.8357142857142859,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8173093078683142
0.836572098680327,0.8310810810810811,0.5261904761904762,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8391927286514178
1.156156163294521,0.5270270270270271,0.21666666666666667,1.3,0.9099999999999999,0.16,1.0,0.0,0.0,0.0,0.8354027163941665
1.0874327980951701,0.8310810810810811,0.21666666666666667,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8305066573805999
0.7953166330574605,0.6283783783783784,0.8357142857142859,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8483281324897263
1.09804987368485,0.8310810810810811,0.21666666666666667,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8186612032046229
1.0981560497231366,0.8310810810810811,0.21666666666666667,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.82039679307017
1.1244618235074275,0.6283783783783784,0.4488095238095238,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8336365218714681
1.061020320033596,0.8310810810810811,0.2785714285714286,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8217221851463928
0.863459463599711,0.8310810810810811,0.5261904761904762,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8447985775230353
1.1138970435783966,0.8310810810810811,0.21666666666666667,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8209716323009846
1.1138970435783966,0.8310810810810811,0.21666666666666667,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.83976156254321
0.992402074394539,0.8310810810810811,0.37142857142857144,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8337223947552981
1.1191794335429122,0.8310810810810811,0.21666666666666667,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8406531481000524
0.5092223925792986,1.1959459459459458,0.5261904761904762,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8276951550389139
1.074523693499887,0.8310810810810811,0.2785714285714286,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8306042335666901
1.0745242217388835,0.8310810810810811,0.2785714285714286,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8393062967322094
0.892988023501353,1.0743243243243243,0.21666666666666667,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8440087954535251
1.0980493454458535,0.6283783783783784,0.5261904761904762,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8413100516872218
0.9026009167587783,0.8310810810810811,0.5261904761904762,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8770382595862447
1.108085886378433,0.8310810810810811,0.2785714285714286,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8246818951668388
0.9606549107078005,1.0337837837837838,0.21666666666666667,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8444303367757162
0.668380802210152,0.8310810810810811,0.8357142857142859,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8142971890200885
0.668380802210152,0.8310810810810811,0.8357142857142859,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8532113990357759
1.1191794335429122,0.6283783783783784,0.5261904761904762,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8235658728473939
0.9624514515347323,1.0337837837837838,0.21666666666666667,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8405288306137924
0.9624514515347323,1.0337837837837838,0.21666666666666667,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8386537492246973
0.7705411676458895,1.2364864864864864,0.21666666666666667,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8539993876730634
0.5664306758950018,1.1959459459459458,0.5261904761904762,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8379545635968354
0.441766272732435,1.0743243243243243,0.8357142857142859,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8373866880859906
0.8248980168587475,1.2364864864864864,0.21666666666666667,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8886149760356516
1.0293782759071513,1.0337837837837838,0.21666666666666667,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8659657834841236
0.7040369344706318,1.2364864864864864,0.37142857142857144,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8493014995061594
0.5856052232271969,1.2364864864864864,0.5261904761904762,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8566452101794668
0.9682092565960543,0.4864864864864865,0.9904761904761905,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8954233480842904
0.9528903256989592,0.6283783783783784,0.8357142857142859,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8583984254537844
0.7605585070909482,1.0743243243243243,0.5261904761904762,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8505863345639973
1.177285723152583,0.32432432432432434,0.65,1.3,0.9099999999999999,0.16,1.0,0.0,0.0,0.0,0.8508784768866474
0.8462388723153903,0.6283783783783784,0.9904761904761905,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8557543778112934
0.8602895013820052,1.2364864864864864,0.21666666666666667,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8555060881789707
1.087485093755819,0.8310810810810811,0.4488095238095238,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8433930163136336
0.8497770171136229,1.2567567567567568,0.21666666666666667,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8469793682313386
0.43775059988141024,1.0743243243243243,0.9904761904761905,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8580864477218164
0.3954925366432788,1.5,0.5261904761904762,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8890443266393286
1.0716379238622722,0.8310810810810811,0.5261904761904762,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8711191919443166
0.8304445263214889,0.8310810810810811,0.8357142857142859,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8759620704498986
1.0399430558361824,0.6283783783783784,0.8357142857142859,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.906946858552977
0.8416431930462618,0.8310810810810811,0.8357142857142859,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.9083780461129148
1.061073143933241,0.6283783783783784,0.8357142857142859,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8803793127650097
0.8339303754590727,1.2364864864864864,0.37142857142857144,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8754250431525215
1.039943584075179,1.0337837837837838,0.37142857142857144,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8714550854642028
1.0663555338977566,1.0337837837837838,0.37142857142857144,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.908194959212893
1.0769203138267878,1.0337837837837838,0.37142857142857144,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8924835999807043
0.25445272459071383,1.5,0.8357142857142859,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8920633549821335
1.0346611941106634,1.0337837837837838,0.4488095238095238,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8844666654765002
1.0013826655732119,1.2567567567567568,0.21666666666666667,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.886189882765387
0.7067837772521799,0.8310810810810811,1.1452380952380952,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.9127688194493006
0.6358941039283812,1.0337837837837838,0.9904761904761905,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8817545482613048
1.0082487160490892,1.0337837837837838,0.5261904761904762,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.9281568825167023
1.0082492442880857,1.0337837837837838,0.5261904761904762,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.8975827276796867
0.8087867274669751,1.5,0.21666666666666667,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.9093208533184193
0.9818372944655079,1.2364864864864864,0.4488095238095238,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.905754381515073
0.9290128665813561,1.2364864864864864,0.5261904761904762,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.9341704214936745
0.9554253446429302,1.2364864864864864,0.5261904761904762,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.9334471854008067
1.0769203138267878,1.0337837837837838,0.65,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.9427916290420595
0.9290128665813561,1.0337837837837838,0.8357142857142859,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.9733680929961718
0.9395781747493834,1.0337837837837838,0.8357142857142859,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.9497262886922022
0.9964700429062123,1.2364864864864864,0.65,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.9538009962731641
0.9818372944655079,1.2364864864864864,0.680952380952381,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.9576137894403183
0.8656247152461659,1.2364864864864864,0.8357142857142859,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.9853523335284619
0.9026014449977747,0.8310810810810811,1.3,1.3,0.7,0.16,1.0,0.0,0.0,0.0,1.0
0.9360923256117997,0.8310810810810811,1.3,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.9868191669177497
0.8143855325903652,1.0337837837837838,1.3,1.3,0.7,0.16,1.0,0.0,0.0,0.0,1.0
0.6384819467719974,1.2364864864864864,1.3,1.3,0.7,0.16,1.0,0.0,0.0,0.0,1.0
0.49369216608362276,1.5,1.3,1.3,0.7,0.16,1.0,0.0,0.0,0.0,1.0
1.2,0.0,0.0,0.39,0.5599999999999999,0.16,1.0,0.0,0.0,0.0,0.4142285355285302
1.1994189371039032,0.0,0.06190476190476191,0.39,0.5599999999999999,0.16,1.0,0.0,0.0,0.0,0.47693394374958903
1.1926891722891104,0.16216216216216217,0.15476190476190477,0.39,0.5599999999999999,0.16,1.0,0.0,0.0,0.0,0.5319333772892569
1.1931328930461298,0.16216216216216217,0.15476190476190477,0.39,0.5599999999999999,0.16,1.0,0.0,0.0,0.0,0.48557819092343585
1.1926891722891104,0.0,0.0,1.3,0.5599999999999999,0.16,1.0,0.0,0.0,0.0,0.5881953592624798
1.194718138274481,0.0,0.0,1.3,0.5599999999999999,0.16,1.0,0.0,0.0,0.0,0.5893229336449116
1.195773559789391,0.0,0.0,1.3,0.5599999999999999,0.16,1.0,0.0,0.0,0.0,0.591986390943086
1.1947176100354844,0.0,0.030952380952380953,1.3,0.5599999999999999,0.16,1.0,0.0,0.0,0.0,0.601950301946838
1.1640802764802907,0.32432432432432434,0.15476190476190477,0.39,0.9099999999999999,0.16,1.0,0.0,0.0,0.0,0.6284567436793486
1.1812480438649662,0.32432432432432434,0.15476190476190477,0.39,0.9099999999999999,0.16,1.0,0.0,0.0,0.0,0.6445554192942826
1.1825681131170986,0.32432432432432434,0.15476190476190477,0.39,0.9099999999999999,0.16,1.0,0.0,0.0,0.0,0.649147941115317
1.177285723152583,0.3851351351351351,0.15476190476190477,0.39,0.9099999999999999,0.16,1.0,0.0,0.0,0.0,0.6225296366786024
1.1614385532590366,0.16216216216216217,0.06190476190476191,1.3,0.5599999999999999,0.16,1.0,0.0,0.0,0.0,0.6272424919210691
1.1878499748426177,0.16216216216216217,0.030952380952380953,1.3,0.5599999999999999,0.16,1.0,0.0,0.0,0.0,0.6708024625983507
1.1878505030816142,0.16216216216216217,0.030952380952380953,1.3,0.5599999999999999,0.16,1.0,0.0,0.0,0.0,0.6574210164214408
1.1878505030816142,0.16216216216216217,0.030952380952380953,1.3,0.5599999999999999,0.16,1.0,0.0,0.0,0.0,0.6461434345504479
1.1632350940859681,0.16216216216216217,0.06190476190476191,1.3,0.5599999999999999,0.16,1.0,0.0,0.0,0.0,0.6539839084627814
1.1878505030816142,0.16216216216216217,0.06190476190476191,1.3,0.5599999999999999,0.16,1.0,0.0,0.0,0.0,0.6491362283391546
1.178765320581644,0.16216216216216217,0.09285714285714286,1.3,0.5599999999999999,0.16,1.0,0.0,0.0,0.0,0.66354533709941
1.1878505030816142,0.16216216216216217,0.15476190476190477,1.3,0.5599999999999999,0.16,1.0,0.0,0.0,0.0,0.6587494688354149
1.190491698063872,0.16216216216216217,0.15476190476190477,1.3,0.5599999999999999,0.16,1.0,0.0,0.0,0.0,0.6714064766624197
1.190491698063872,0.16216216216216217,0.21666666666666667,1.3,0.5599999999999999,0.16,1.0,0.0,0.0,0.0,0.646311789492476
1.1714745659526196,0.0,0.06190476190476191,1.3,0.9099999999999999,0.16,1.0,0.0,0.0,0.0,0.6812015970434128
1.1561556350555244,0.060810810810810814,0.06190476190476191,1.3,0.9099999999999999,0.16,1.0,0.0,0.0,0.0,0.6910551695553254
0.9973680492001802,0.3648648648648649,0.21666666666666667,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.7042847093778909
0.9902896466477293,0.3851351351351351,0.21666666666666667,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.6960371321747859
1.0110494392082754,0.3648648648648649,0.21666666666666667,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.7040002371035539
1.0293782759071513,0.3851351351351351,0.21666666666666667,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.6925606052722959
1.1666681193239068,0.16216216216216217,0.06190476190476191,1.3,0.9099999999999999,0.16,1.0,0.0,0.0,0.0,0.7392693677927027
1.166720943223552,0.16216216216216217,0.06190476190476191,1.3,0.9099999999999999,0.16,1.0,0.0,0.0,0.0,0.726656279390739
1.1587973582767788,0.16216216216216217,0.09285714285714286,1.3,0.9099999999999999,0.16,1.0,0.0,0.0,0.0,0.6977698382522456
1.0769197855877912,0.3851351351351351,0.21666666666666667,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.7162246420552232
1.1349737795368136,0.3851351351351351,0.15476190476190477,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.7414605112803687
1.0862706723029767,0.3851351351351351,0.21666666666666667,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.7240419214052174
1.175120471506128,0.16216216216216217,0.09285714285714286,1.3,0.9099999999999999,0.16,1.0,0.0,0.0,0.0,0.7213934479061372
1.0927674837203345,0.3851351351351351,0.21666666666666667,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.7347869498896694
1.0980493454458535,0.3851351351351351,0.21666666666666667,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.7442697926345646
1.1508732450910089,0.3851351351351351,0.15476190476190477,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.7093699644260955
1.0088836593228239,0.4864864864864865,0.21666666666666667,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.750982120290172
1.1604090154549525,0.3851351351351351,0.15476190476190477,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.724111438266075
1.1614385532590366,0.3851351351351351,0.15476190476190477,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.7399768669493462
1.1614385532590366,0.3851351351351351,0.15476190476190477,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.7396270235005119
1.1614385532590366,0.3851351351351351,0.15476190476190477,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.7297941039495467
1.161808848795549,0.3851351351351351,0.15476190476190477,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.7199406838359043
1.1645556915770972,0.3851351351351351,0.15476190476190477,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.735282106013103
1.1661404085664517,0.3851351351351351,0.15476190476190477,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.7738381882813155
1.1174367730936183,0.3851351351351351,0.21666666666666667,1.3,0.7,0.16,1.0,0.0,0.0,0.0,0.714271847179305
